,total_count,incomplete_results,items,repository_url
389,0,False,[],
390,18,False,"[{'url': 'https://api.github.com/repos/no23reason/jest-trx-results-processor/issues/527', 'repository_url': 'https://api.github.com/repos/no23reason/jest-trx-results-processor', 'labels_url': 'https://api.github.com/repos/no23reason/jest-trx-results-processor/issues/527/labels{/name}', 'comments_url': 'https://api.github.com/repos/no23reason/jest-trx-results-processor/issues/527/comments', 'events_url': 'https://api.github.com/repos/no23reason/jest-trx-results-processor/issues/527/events', 'html_url': 'https://github.com/no23reason/jest-trx-results-processor/issues/527', 'id': 1265304315, 'node_id': 'I_kwDOBDtADc5LawL7', 'number': 527, 'title': 'startTime is incorrect in trx-generator.ts', 'user': {'login': 'ssundahl', 'id': 9448373, 'node_id': 'MDQ6VXNlcjk0NDgzNzM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/9448373?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ssundahl', 'html_url': 'https://github.com/ssundahl', 'followers_url': 'https://api.github.com/users/ssundahl/followers', 'following_url': 'https://api.github.com/users/ssundahl/following{/other_user}', 'gists_url': 'https://api.github.com/users/ssundahl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ssundahl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ssundahl/subscriptions', 'organizations_url': 'https://api.github.com/users/ssundahl/orgs', 'repos_url': 'https://api.github.com/users/ssundahl/repos', 'events_url': 'https://api.github.com/users/ssundahl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ssundahl/received_events', 'type': 'User', 'site_admin': False}, 'labels': [{'id': 1528153593, 'node_id': 'MDU6TGFiZWwxNTI4MTUzNTkz', 'url': 'https://api.github.com/repos/no23reason/jest-trx-results-processor/labels/released', 'name': 'released', 'color': 'ededed', 'default': False, 'description': None}], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 1, 'created_at': '2022-06-08T21:00:26Z', 'updated_at': '2022-06-14T12:25:14Z', 'closed_at': '2022-06-14T12:22:54Z', 'author_association': 'CONTRIBUTOR', 'active_lock_reason': None, 'body': '```\r\n        .att(\r\n          ""startTime"",\r\n          new Date(\r\n            testSuiteResult.perfStats.start + runningDuration,\r\n          ).toISOString(),\r\n        )\r\n        .att(\r\n          ""endTime"",\r\n          new Date(\r\n            testSuiteResult.perfStats.start + runningDuration,\r\n          ).toISOString(),\r\n        )\r\n```\r\n\r\nShould not add runningDuration for startTime', 'reactions': {'url': 'https://api.github.com/repos/no23reason/jest-trx-results-processor/issues/527/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/no23reason/jest-trx-results-processor/issues/527/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/no23reason/jest-trx-results-processor
391,0,False,[],
392,1,False,"[{'url': 'https://api.github.com/repos/studiorack/studiorack-site/issues/4', 'repository_url': 'https://api.github.com/repos/studiorack/studiorack-site', 'labels_url': 'https://api.github.com/repos/studiorack/studiorack-site/issues/4/labels{/name}', 'comments_url': 'https://api.github.com/repos/studiorack/studiorack-site/issues/4/comments', 'events_url': 'https://api.github.com/repos/studiorack/studiorack-site/issues/4/events', 'html_url': 'https://github.com/studiorack/studiorack-site/issues/4', 'id': 1246635204, 'node_id': 'I_kwDOEJV1r85KTiTE', 'number': 4, 'title': 'Reducing Required File Sizes', 'user': {'login': 'ryukau', 'id': 6243462, 'node_id': 'MDQ6VXNlcjYyNDM0NjI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6243462?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ryukau', 'html_url': 'https://github.com/ryukau', 'followers_url': 'https://api.github.com/users/ryukau/followers', 'following_url': 'https://api.github.com/users/ryukau/following{/other_user}', 'gists_url': 'https://api.github.com/users/ryukau/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ryukau/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ryukau/subscriptions', 'organizations_url': 'https://api.github.com/users/ryukau/orgs', 'repos_url': 'https://api.github.com/users/ryukau/repos', 'events_url': 'https://api.github.com/users/ryukau/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ryukau/received_events', 'type': 'User', 'site_admin': False}, 'labels': [{'id': 2190965187, 'node_id': 'MDU6TGFiZWwyMTkwOTY1MTg3', 'url': 'https://api.github.com/repos/studiorack/studiorack-site/labels/enhancement', 'name': 'enhancement', 'color': 'a2eeef', 'default': True, 'description': 'New feature or request'}], 'state': 'closed', 'locked': False, 'assignee': {'login': 'kmturley', 'id': 1710493, 'node_id': 'MDQ6VXNlcjE3MTA0OTM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1710493?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kmturley', 'html_url': 'https://github.com/kmturley', 'followers_url': 'https://api.github.com/users/kmturley/followers', 'following_url': 'https://api.github.com/users/kmturley/following{/other_user}', 'gists_url': 'https://api.github.com/users/kmturley/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kmturley/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kmturley/subscriptions', 'organizations_url': 'https://api.github.com/users/kmturley/orgs', 'repos_url': 'https://api.github.com/users/kmturley/repos', 'events_url': 'https://api.github.com/users/kmturley/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kmturley/received_events', 'type': 'User', 'site_admin': False}, 'assignees': [{'login': 'kmturley', 'id': 1710493, 'node_id': 'MDQ6VXNlcjE3MTA0OTM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1710493?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kmturley', 'html_url': 'https://github.com/kmturley', 'followers_url': 'https://api.github.com/users/kmturley/followers', 'following_url': 'https://api.github.com/users/kmturley/following{/other_user}', 'gists_url': 'https://api.github.com/users/kmturley/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kmturley/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kmturley/subscriptions', 'organizations_url': 'https://api.github.com/users/kmturley/orgs', 'repos_url': 'https://api.github.com/users/kmturley/repos', 'events_url': 'https://api.github.com/users/kmturley/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kmturley/received_events', 'type': 'User', 'site_admin': False}], 'milestone': None, 'comments': 4, 'created_at': '2022-05-24T14:21:10Z', 'updated_at': '2022-05-30T06:03:37Z', 'closed_at': '2022-05-30T06:03:37Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': ""Hi.\r\n\r\nWith the increasing number of plugins, releasing on GitHub starts taking too much time for uploading required files for StudioRack.\r\n\r\nAllowing audio formats other than wav greatly helps here. Opus seems good, mp3 is okay. Also, is it possible to provide links rather than file? Once published, audio demos rarely changes between releases.\r\n\r\nAnother point is to allow using same `*.zip` file for Linux, Mac, and Windows. Perhaps it's already working like this, but it's not clear from [docs](https://studiorack.github.io/studiorack-site/docs/05-develop-new-plugins). I'd like to have a clarification."", 'reactions': {'url': 'https://api.github.com/repos/studiorack/studiorack-site/issues/4/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/studiorack/studiorack-site/issues/4/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/studiorack/studiorack-site
393,0,False,[],
394,0,False,[],
395,0,False,[],
396,0,False,[],
397,201,False,"[{'url': 'https://api.github.com/repos/pierreguillot/Camomile/issues/318', 'repository_url': 'https://api.github.com/repos/pierreguillot/Camomile', 'labels_url': 'https://api.github.com/repos/pierreguillot/Camomile/issues/318/labels{/name}', 'comments_url': 'https://api.github.com/repos/pierreguillot/Camomile/issues/318/comments', 'events_url': 'https://api.github.com/repos/pierreguillot/Camomile/issues/318/events', 'html_url': 'https://github.com/pierreguillot/Camomile/issues/318', 'id': 1740274281, 'node_id': 'I_kwDOAl4z2s5nunpp', 'number': 318, 'title': 'Ableton loads multiple copies of the same plugin', 'user': {'login': 'MrcRmg', 'id': 61348577, 'node_id': 'MDQ6VXNlcjYxMzQ4NTc3', 'avatar_url': 'https://avatars.githubusercontent.com/u/61348577?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MrcRmg', 'html_url': 'https://github.com/MrcRmg', 'followers_url': 'https://api.github.com/users/MrcRmg/followers', 'following_url': 'https://api.github.com/users/MrcRmg/following{/other_user}', 'gists_url': 'https://api.github.com/users/MrcRmg/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MrcRmg/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MrcRmg/subscriptions', 'organizations_url': 'https://api.github.com/users/MrcRmg/orgs', 'repos_url': 'https://api.github.com/users/MrcRmg/repos', 'events_url': 'https://api.github.com/users/MrcRmg/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MrcRmg/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 2, 'created_at': '2023-06-04T09:55:16Z', 'updated_at': '2023-06-12T07:33:09Z', 'closed_at': '2023-06-12T07:33:09Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': 'Hi everybody,\r\n\r\nI have an issue with camomille, thank you in advance for some hints.\r\nI work in Ableton 11 on windows 10 64bit.\r\n\r\n If I have just one camomille plugin inside my plugin directory , Ableton will load it and will work.\r\n\r\nI have more plugins in the the plugin directory,  each one with his own directory and his properly named files\r\n \r\n(Plugins/plugin1/plugin1.pd, plugin1.txt etc. etc.)\r\n(Plugins/plugin2/plugin1.pd, plugin2.txt etc. etc.)\r\n\r\nWhen I try to load let s say plugin2, in Ableton will show up again plugin1, so I end up having loade  more copies of plugin1 and no plugin 2.\r\n\r\nAny hints?\r\nThank u in advance\r\n\r\nMarco\r\n', 'reactions': {'url': 'https://api.github.com/repos/pierreguillot/Camomile/issues/318/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/pierreguillot/Camomile/issues/318/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/pierreguillot/Camomile
398,0,False,[],
399,0,False,[],
400,24,False,"[{'url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod/issues/39', 'repository_url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod', 'labels_url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod/issues/39/labels{/name}', 'comments_url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod/issues/39/comments', 'events_url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod/issues/39/events', 'html_url': 'https://github.com/lukemcraig/MusicalRingMod/issues/39', 'id': 320168206, 'node_id': 'MDU6SXNzdWUzMjAxNjgyMDY=', 'number': 39, 'title': 'depth, clicking sounds', 'user': {'login': 'lukemcraig', 'id': 28904135, 'node_id': 'MDQ6VXNlcjI4OTA0MTM1', 'avatar_url': 'https://avatars.githubusercontent.com/u/28904135?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lukemcraig', 'html_url': 'https://github.com/lukemcraig', 'followers_url': 'https://api.github.com/users/lukemcraig/followers', 'following_url': 'https://api.github.com/users/lukemcraig/following{/other_user}', 'gists_url': 'https://api.github.com/users/lukemcraig/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lukemcraig/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lukemcraig/subscriptions', 'organizations_url': 'https://api.github.com/users/lukemcraig/orgs', 'repos_url': 'https://api.github.com/users/lukemcraig/repos', 'events_url': 'https://api.github.com/users/lukemcraig/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lukemcraig/received_events', 'type': 'User', 'site_admin': False}, 'labels': [{'id': 891639748, 'node_id': 'MDU6TGFiZWw4OTE2Mzk3NDg=', 'url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': {'url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod/milestones/1', 'html_url': 'https://github.com/lukemcraig/MusicalRingMod/milestone/1', 'labels_url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod/milestones/1/labels', 'id': 3318643, 'node_id': 'MDk6TWlsZXN0b25lMzMxODY0Mw==', 'number': 1, 'title': 'Usable plugin for an engineer/musician', 'description': 'VST and AU\r\nUsable GUI\r\nMidi related features\r\nNo Bugs\r\nFuture versions must be backwards compatible with parameters', 'creator': {'login': 'lukemcraig', 'id': 28904135, 'node_id': 'MDQ6VXNlcjI4OTA0MTM1', 'avatar_url': 'https://avatars.githubusercontent.com/u/28904135?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lukemcraig', 'html_url': 'https://github.com/lukemcraig', 'followers_url': 'https://api.github.com/users/lukemcraig/followers', 'following_url': 'https://api.github.com/users/lukemcraig/following{/other_user}', 'gists_url': 'https://api.github.com/users/lukemcraig/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lukemcraig/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lukemcraig/subscriptions', 'organizations_url': 'https://api.github.com/users/lukemcraig/orgs', 'repos_url': 'https://api.github.com/users/lukemcraig/repos', 'events_url': 'https://api.github.com/users/lukemcraig/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lukemcraig/received_events', 'type': 'User', 'site_admin': False}, 'open_issues': 9, 'closed_issues': 22, 'state': 'open', 'created_at': '2018-05-03T19:24:11Z', 'updated_at': '2018-05-22T03:27:50Z', 'due_on': '2018-05-28T07:00:00Z', 'closed_at': None}, 'comments': 0, 'created_at': '2018-05-04T06:44:56Z', 'updated_at': '2018-05-22T03:19:38Z', 'closed_at': '2018-05-22T03:19:35Z', 'author_association': 'OWNER', 'active_lock_reason': None, 'body': None, 'reactions': {'url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod/issues/39/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/lukemcraig/MusicalRingMod/issues/39/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/lukemcraig/MusicalRingMod
401,0,False,[],
402,79,False,"[{'url': 'https://api.github.com/repos/redhat-developer/openshift-vsts/issues/212', 'repository_url': 'https://api.github.com/repos/redhat-developer/openshift-vsts', 'labels_url': 'https://api.github.com/repos/redhat-developer/openshift-vsts/issues/212/labels{/name}', 'comments_url': 'https://api.github.com/repos/redhat-developer/openshift-vsts/issues/212/comments', 'events_url': 'https://api.github.com/repos/redhat-developer/openshift-vsts/issues/212/events', 'html_url': 'https://github.com/redhat-developer/openshift-vsts/issues/212', 'id': 1549612679, 'node_id': 'I_kwDOCPdWeM5cXTaH', 'number': 212, 'title': 'error on oc-setup: unknown archive format', 'user': {'login': 'schurlinga', 'id': 22793934, 'node_id': 'MDQ6VXNlcjIyNzkzOTM0', 'avatar_url': 'https://avatars.githubusercontent.com/u/22793934?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/schurlinga', 'html_url': 'https://github.com/schurlinga', 'followers_url': 'https://api.github.com/users/schurlinga/followers', 'following_url': 'https://api.github.com/users/schurlinga/following{/other_user}', 'gists_url': 'https://api.github.com/users/schurlinga/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/schurlinga/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/schurlinga/subscriptions', 'organizations_url': 'https://api.github.com/users/schurlinga/orgs', 'repos_url': 'https://api.github.com/users/schurlinga/repos', 'events_url': 'https://api.github.com/users/schurlinga/events{/privacy}', 'received_events_url': 'https://api.github.com/users/schurlinga/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 4, 'created_at': '2023-01-19T17:24:36Z', 'updated_at': '2023-02-07T09:59:00Z', 'closed_at': '2023-02-02T15:36:07Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': ""Hello,\r\n\r\nI am running an azure devops agent on Linux and when it comes to the oc-setup@3 task, it throws an error trying to expand the *.tar.gz file.\r\n\r\n**Pipeline Error:**\r\n\r\n`##[error]unknown archive format /opt/app-root/app/_work/1/s/.download/openshift-client-linux.tar.gz\r\n`\r\n\r\n**Agent Specs:**\r\n\r\n``` \r\n[2023-01-19 17:00:25Z INFO AgentProcess] Agent package linux-x64.\r\n[2023-01-19 17:00:25Z INFO AgentProcess] Running on Linux (X64).\r\n[2023-01-19 17:00:25Z INFO AgentProcess] RuntimeInformation: Linux 4.18.0-305.65.1.el8_4.x86_64 #1 SMP Thu Sep 22 08:28:21 EDT 2022.\r\n[2023-01-19 17:00:25Z INFO AgentProcess] Version: 2.213.2\r\n[2023-01-19 17:00:25Z INFO AgentProcess] Commit: 4f90e68aaafa0393021e8330f2d0bc7c0697be0b\r\n```\r\n\r\n**Pipeline Task:**\r\n``` yaml\r\n- task: oc-setup@3\r\n  inputs:\r\n    connectionType: 'OpenShift Connection Service'\r\n    openshiftService: 'Openshift service connection: amdb-dev'\r\n```\r\n\r\n**Pipeline Logs:**\r\n\r\n``` bash\r\n##[debug]Evaluating condition for step: 'ocsetup'\r\n##[debug]Evaluating: SucceededNode()\r\n##[debug]Evaluating SucceededNode:\r\n##[debug]=> True\r\n##[debug]Result: True\r\nStarting: ocsetup\r\n==============================================================================\r\nTask         : Install and setup oc\r\nDescription  : Installs oc and configures the PATH and KUBECONFIG environment variables.\r\nVersion      : 3.0.1\r\nAuthor       : Red Hat\r\n\r\nHelp         : See [getting started](https://github.com/redhat-developer/openshift-vsts/blob/master/docs/getting-started.md)\r\n==============================================================================\r\n##[debug]Using node path: /opt/app-root/app/externals/node10/bin/node\r\n##[debug]agent.TempDirectory=/opt/app-root/app/_work/_temp\r\n##[debug]loading inputs and endpoints\r\n##[debug]loading INPUT_CONNECTIONTYPE\r\n##[debug]loading INPUT_OPENSHIFTSERVICE\r\n##[debug]loading INPUT_CONFIGURATIONTYPE\r\n##[debug]loading INPUT_CONFIGURATIONPATH\r\n##[debug]loading ENDPOINT_AUTH_8c60117b-76c2-4daf-9182-e3b72b3fa5fd\r\n##[debug]loading ENDPOINT_AUTH_SCHEME_8c60117b-76c2-4daf-9182-e3b72b3fa5fd\r\n##[debug]loading ENDPOINT_AUTH_PARAMETER_8c60117b-76c2-4daf-9182-e3b72b3fa5fd_APITOKEN\r\n##[debug]loading ENDPOINT_AUTH_SYSTEMVSSCONNECTION\r\n##[debug]loading ENDPOINT_AUTH_SCHEME_SYSTEMVSSCONNECTION\r\n##[debug]loading ENDPOINT_AUTH_PARAMETER_SYSTEMVSSCONNECTION_ACCESSTOKEN\r\n##[debug]loading SECRET_SYSTEM_ACCESSTOKEN\r\n##[debug]loaded 11\r\n##[debug]Agent.ProxyUrl=undefined\r\n##[debug]Agent.CAInfo=undefined\r\n##[debug]Agent.ClientCert=undefined\r\n##[debug]Agent.SkipCertValidation=undefined\r\n##[debug]Agent.ProxyUrl=undefined\r\n##[debug]Agent.CAInfo=undefined\r\n##[debug]Agent.ClientCert=undefined\r\n##[debug]check path : /opt/app-root/app/_work/_tasks/oc-setup_44babac3-ab28-4f68-b843-bf2c295a4a2d/3.0.1/node_modules/azure-pipelines-tool-lib/lib.json\r\n##[debug]adding resource file: /opt/app-root/app/_work/_tasks/oc-setup_44babac3-ab28-4f68-b843-bf2c295a4a2d/3.0.1/node_modules/azure-pipelines-tool-lib/lib.json\r\n##[debug]system.culture=en-US\r\n##[debug]version=undefined\r\n##[debug]proxy=undefined\r\n##[debug]determining latest oc version\r\n##[debug]latest stable oc version: https://mirror.openshift.com/pub/openshift-v4/clients/ocp/latest/openshift-client-linux.tar.gz\r\n##[debug]creating download directory\r\n##[debug]downloading: https://mirror.openshift.com/pub/openshift-v4/clients/ocp/latest/openshift-client-linux.tar.gz\r\n##[debug]expanding /opt/app-root/app/_work/1/s/.download/openshift-client-linux.tar.gz into /opt/app-root/app/_work/1/s/.download\r\n##[debug]task result: Failed\r\n##[error]unknown archive format /opt/app-root/app/_work/1/s/.download/openshift-client-linux.tar.gz\r\n##[debug]Processed: ##vso[task.issue type=error;]unknown archive format /opt/app-root/app/_work/1/s/.download/openshift-client-linux.tar.gz\r\n##[debug]Processed: ##vso[task.complete result=Failed;]unknown archive format /opt/app-root/app/_work/1/s/.download/openshift-client-linux.tar.gz\r\nFinishing: ocsetup\r\n```"", 'reactions': {'url': 'https://api.github.com/repos/redhat-developer/openshift-vsts/issues/212/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/redhat-developer/openshift-vsts/issues/212/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/redhat-developer/openshift-vsts
403,0,False,[],
404,2,False,"[{'url': 'https://api.github.com/repos/nimbletools/misstortion1/issues/2', 'repository_url': 'https://api.github.com/repos/nimbletools/misstortion1', 'labels_url': 'https://api.github.com/repos/nimbletools/misstortion1/issues/2/labels{/name}', 'comments_url': 'https://api.github.com/repos/nimbletools/misstortion1/issues/2/comments', 'events_url': 'https://api.github.com/repos/nimbletools/misstortion1/issues/2/events', 'html_url': 'https://github.com/nimbletools/misstortion1/issues/2', 'id': 333054154, 'node_id': 'MDU6SXNzdWUzMzMwNTQxNTQ=', 'number': 2, 'title': 'LV2 version?', 'user': {'login': 'unfa', 'id': 491704, 'node_id': 'MDQ6VXNlcjQ5MTcwNA==', 'avatar_url': 'https://avatars.githubusercontent.com/u/491704?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/unfa', 'html_url': 'https://github.com/unfa', 'followers_url': 'https://api.github.com/users/unfa/followers', 'following_url': 'https://api.github.com/users/unfa/following{/other_user}', 'gists_url': 'https://api.github.com/users/unfa/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/unfa/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/unfa/subscriptions', 'organizations_url': 'https://api.github.com/users/unfa/orgs', 'repos_url': 'https://api.github.com/users/unfa/repos', 'events_url': 'https://api.github.com/users/unfa/events{/privacy}', 'received_events_url': 'https://api.github.com/users/unfa/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 6, 'created_at': '2018-06-17T11:03:40Z', 'updated_at': '2018-07-11T14:49:50Z', 'closed_at': '2018-07-11T09:11:21Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': 'Since Misstortion is based on JUCE - would it be possible to build an LV2 version (for easy use in Linux-friendly hosts like Ardour, Carla etc?).', 'reactions': {'url': 'https://api.github.com/repos/nimbletools/misstortion1/issues/2/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/nimbletools/misstortion1/issues/2/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/nimbletools/misstortion1
